review_id,new_image,suspected_match,review_type,frozen_test_involved,sha256_match,phash_distance,dhash_distance,ahash_distance,ssim_score,pixel_similarity_score,dimension_similarity,edge_similarity,color_histogram_correlation,orb_ratio_matches,orb_ransac_inliers,orb_inlier_ratio,other_evidence,final_auto_decision,decision_confidence,decision_reason
REVIEW_0296,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Kanha-426_Spectacled-Cobra.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Kanha-426_Spectacled-Cobra.jpg,DUPLICATE_REVIEW,NO,False,0,2,0,0.991714,0.997932,0.4,0.979085,0.988607,11,10,0.909091,aspect_similarity=0.600000; area_similarity=0.266667; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0297,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\maxresdefault_006.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\maxresdefault_006 (3).jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997675,0.999513,0.208333,0.995278,0.998339,5,4,0.8,aspect_similarity=0.562500; area_similarity=0.077160; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0299,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-2-Spectacled-cobra-Copy.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Naja-naja-2-Spectacled-cobra-Copy.jpg,DUPLICATE_REVIEW,NO,False,0,0,29,0.05574,-0.0065,0.316206,0.905179,0.99835,17,16,0.941176,aspect_similarity=0.641107; area_similarity=0.155958; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0300,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-3-Spectacled-cobra-1170x455.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Naja-naja-3-Spectacled-cobra-1170x455.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996896,0.998681,0.34188,0.996556,0.99916,3,0,0.0,aspect_similarity=0.388889; area_similarity=0.300554; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0301,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-4-Spectacled-cobra.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Naja-naja-4-Spectacled-cobra.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997468,0.999334,0.109379,0.981961,0.999499,4,4,1.0,aspect_similarity=0.666667; area_similarity=0.017946; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0302,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-5-Spectacled-cobra.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Naja-naja-5-Spectacled-cobra.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996969,0.999126,0.10989,0.985498,0.999438,5,4,0.8,aspect_similarity=0.609615; area_similarity=0.019809; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0303,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-Saleem-Hameed-e1442201686504.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Naja-naja-Saleem-Hameed-e1442201686504.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996472,0.999781,0.6325,0.989499,0.99985,21,15,0.714286,aspect_similarity=0.525988; area_similarity=0.760581; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0304,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\snake-cobra-indian-spectacled-cobra-naja-naja-with-open-hood-india-CE8R0T.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\snake-cobra-indian-spectacled-cobra-naja-naja-with-open-hood-india-CE8R0T.jpg,DUPLICATE_REVIEW,NO,False,0,0,1,0.996529,0.999076,0.28777,0.988816,0.998732,22,19,0.863636,aspect_similarity=0.623741; area_similarity=0.132766; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; strong crop/watermark-compatible feature and color/structure evidence; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0305,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Spectacled cobra.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Spectacled cobra.jpg,DUPLICATE_REVIEW,NO,False,0,1,0,0.996847,0.999268,0.081169,0.985553,0.998625,1,0,0.0,aspect_similarity=0.593953; area_similarity=0.011092; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0306,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-in-basket-of-snake-charmer-new-delhi-india-naja-naja-DTRX7M.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\spectacled-cobra-in-basket-of-snake-charmer-new-delhi-india-naja-naja-DTRX7M.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996479,0.999589,0.28777,0.979265,0.999803,16,14,0.875,aspect_similarity=0.622302; area_similarity=0.133073; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0307,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-bangalore-karnataka-theindian-cobrais-one-hnww7k.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\spectacled-cobra-naja-naja-bangalore-karnataka-theindian-cobrais-one-hnww7k.jpg,DUPLICATE_REVIEW,NO,False,2,0,0,0.996037,0.999775,0.75,0.977234,0.999807,13,10,0.769231,aspect_similarity=0.638298; area_similarity=0.881250; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0308,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-family-elaphidae-aarey-milk-colony-mumbai-ECK40G.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\spectacled-cobra-naja-naja-family-elaphidae-aarey-milk-colony-mumbai-ECK40G.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.9953,0.99852,0.28777,0.974586,0.999403,19,15,0.789474,aspect_similarity=0.623022; area_similarity=0.132919; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0309,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-venomous-common-dive-ghat-maharasthra-india-AA2KAR.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\spectacled-cobra-naja-naja-venomous-common-dive-ghat-maharasthra-india-AA2KAR.jpg,DUPLICATE_REVIEW,NO,False,2,0,0,0.996408,0.99957,0.28777,0.966235,0.999047,19,18,0.947368,aspect_similarity=0.701439; area_similarity=0.118059; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0310,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-venomous-common-elapidae-ajivali-devrai-BY1010.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\spectacled-cobra-naja-naja-venomous-common-elapidae-ajivali-devrai-BY1010.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997041,0.999367,0.28777,0.981591,0.999274,18,16,0.888889,aspect_similarity=0.623022; area_similarity=0.132919; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0311,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-venomous-common-genus-of-venomous-elapid-AX06FY.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\spectacled-cobra-naja-naja-venomous-common-genus-of-venomous-elapid-AX06FY.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996945,0.99927,0.28777,0.973748,0.997984,5,4,0.8,aspect_similarity=0.625899; area_similarity=0.132308; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0312,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-venomous-common-genus-of-venomous-elapid-ax2f1m.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\spectacled-cobra-naja-naja-venomous-common-genus-of-venomous-elapid-ax2f1m.jpg,DUPLICATE_REVIEW,NO,False,0,1,0,0.997971,0.999724,0.740741,0.984061,0.995337,23,15,0.652174,aspect_similarity=0.644444; area_similarity=0.851426; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; strong crop/watermark-compatible feature and color/structure evidence; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0313,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_02.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\The_Common_Indian_Cobra_or_Spectacled_Cobra_02.JPG,DUPLICATE_REVIEW,NO,False,0,0,2,0.997037,0.999328,0.109649,0.989252,0.994662,3,0,0.0,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0314,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_04.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\The_Common_Indian_Cobra_or_Spectacled_Cobra_04.JPG,DUPLICATE_REVIEW,NO,False,0,0,3,0.996716,0.99915,0.109649,0.989876,0.996634,6,4,0.666667,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0315,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_07.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\The_Common_Indian_Cobra_or_Spectacled_Cobra_07.JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.997584,0.999523,0.109649,0.990479,0.99609,7,5,0.714286,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0316,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_08.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\The_Common_Indian_Cobra_or_Spectacled_Cobra_08.JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.99677,0.999267,0.109649,0.98887,0.994597,2,0,0.0,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0317,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_13.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\The_Common_Indian_Cobra_or_Spectacled_Cobra_13.JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.997005,0.999161,0.109649,0.991671,0.997614,5,4,0.8,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0318,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_14.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\The_Common_Indian_Cobra_or_Spectacled_Cobra_14.JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.99631,0.998848,0.109649,0.986084,0.993119,4,4,1.0,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0319,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_21.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\The_Common_Indian_Cobra_or_Spectacled_Cobra_21.JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.997331,0.999566,0.109649,0.990064,0.990616,4,4,1.0,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0320,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_23.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\The_Common_Indian_Cobra_or_Spectacled_Cobra_23.JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.997478,0.999592,0.109649,0.990277,0.995919,4,4,1.0,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0321,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_29.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\The_Common_Indian_Cobra_or_Spectacled_Cobra_29.JPG,DUPLICATE_REVIEW,NO,False,0,1,0,0.996536,0.99905,0.109649,0.988205,0.99798,1,0,0.0,aspect_similarity=0.561404; area_similarity=0.021416; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0322,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_30.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\The_Common_Indian_Cobra_or_Spectacled_Cobra_30.JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.997131,0.999395,0.109649,0.991317,0.995827,5,0,0.0,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
