new_image,new_species,new_parent_class,existing_image,existing_class,existing_split,phash_distance,dhash_distance,previous_classification,ahash_distance,aspect_ratio_delta,pixel_correlation,ssim,color_histogram_correlation,orb_ratio_matches,orb_ransac_inliers,orb_inlier_ratio,final_classification,evidence,near_duplicate_status
Non-Venomous/Banded Racer/03000025388_01_f.jpg,Banded Racer,Non-Venomous,train/Non_Venomous_Snake/03000025388_01_f.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.333008,0.999275,0.994669,0.998561,42,42,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3330; pixel_corr=0.9993; SSIM=0.9947; hist_corr=0.9986; ORB_good=42; ORB_inliers=42; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-cobra-spectacled-cobra-asian-cobra-binocellate-cobra-naja-naja-E154DT.jpg,Spectacled Cobra,Venomous,validation/Venomous_Snake/indian-cobra-spectacled-cobra-asian-cobra-binocellate-cobra-naja-naja-E154DT.jpg,Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.265385,0.999535,0.998036,0.996654,44,41,0.931818,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2654; pixel_corr=0.9995; SSIM=0.9980; hist_corr=0.9967; ORB_good=44; ORB_inliers=41; ORB_inlier_ratio=0.9318,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-cobra-spectacled-cobra-naja-naja-hpwewd.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/indian-cobra-spectacled-cobra-naja-naja-hpwewd.jpg,Venomous_Snake,TRAIN,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.087838,0.999743,0.998275,0.998984,314,310,0.987261,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=0; aspect_delta=0.0878; pixel_corr=0.9997; SSIM=0.9983; hist_corr=0.9990; ORB_good=314; ORB_inliers=310; ORB_inlier_ratio=0.9873,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-cobra-spectacled-cobra-naja-naja-hpweww.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/indian-cobra-spectacled-cobra-naja-naja-hpweww.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.361702,0.999662,0.997681,0.999409,36,28,0.777778,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3617; pixel_corr=0.9997; SSIM=0.9977; hist_corr=0.9994; ORB_good=36; ORB_inliers=28; ORB_inlier_ratio=0.7778,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-cobra-spectacled-cobra-naja-naja-hpwexf.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/indian-cobra-spectacled-cobra-naja-naja-hpwexf.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.357407,0.999596,0.997694,0.998981,23,20,0.869565,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3574; pixel_corr=0.9996; SSIM=0.9977; hist_corr=0.9990; ORB_good=23; ORB_inliers=20; ORB_inlier_ratio=0.8696,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-cobra-spectacled-cobra-naja-naja-hpwexk.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/indian-cobra-spectacled-cobra-naja-naja-hpwexk.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.357407,0.999734,0.998562,0.998758,83,81,0.975904,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3574; pixel_corr=0.9997; SSIM=0.9986; hist_corr=0.9988; ORB_good=83; ORB_inliers=81; ORB_inlier_ratio=0.9759,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-cobra-spectacled-cobra-naja-naja-in-aggressive-posture-with-hpyagt.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/indian-cobra-spectacled-cobra-naja-naja-in-aggressive-posture-with-hpyagt.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.181586,0.999702,0.998034,0.999296,275,261,0.949091,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.1816; pixel_corr=0.9997; SSIM=0.9980; hist_corr=0.9993; ORB_good=275; ORB_inliers=261; ORB_inlier_ratio=0.9491,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Indian-cobra-with-head-raised-in-habitat.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Indian-cobra-with-head-raised-in-habitat.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.22,0.999829,0.995957,0.999405,135,129,0.955556,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2200; pixel_corr=0.9998; SSIM=0.9960; hist_corr=0.9994; ORB_good=135; ORB_inliers=129; ORB_inlier_ratio=0.9556,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Indian-cobra-with-head-raised-ventral-view.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Indian-cobra-with-head-raised-ventral-view.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.336538,0.999346,0.99682,0.999835,77,71,0.922078,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3365; pixel_corr=0.9993; SSIM=0.9968; hist_corr=0.9998; ORB_good=77; ORB_inliers=71; ORB_inlier_ratio=0.9221,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Indian-cobra-young-hatching.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Indian-cobra-young-hatching.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.316923,0.999848,0.998184,0.999311,73,70,0.958904,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3169; pixel_corr=0.9998; SSIM=0.9982; hist_corr=0.9993; ORB_good=73; ORB_inliers=70; ORB_inlier_ratio=0.9589,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-cobra.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/indian-cobra.jpg,Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.251748,0.999824,0.996737,0.999752,65,52,0.8,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.2517; pixel_corr=0.9998; SSIM=0.9967; hist_corr=0.9998; ORB_good=65; ORB_inliers=52; ORB_inlier_ratio=0.8000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Indian-Cobra_001.jpg,Spectacled Cobra,Venomous,validation/Venomous_Snake/Indian-Cobra_001.jpg,Venomous_Snake,VALIDATION,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.332031,0.999496,0.998166,0.999677,74,73,0.986486,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=0; aspect_delta=0.3320; pixel_corr=0.9995; SSIM=0.9982; hist_corr=0.9997; ORB_good=74; ORB_inliers=73; ORB_inlier_ratio=0.9865,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-cobra_002.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/indian-cobra_002.jpg,Venomous_Snake,TRAIN,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.520755,0.999278,0.996946,0.998364,2,0,0.0,POSSIBLE_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=0; aspect_delta=0.5208; pixel_corr=0.9993; SSIM=0.9969; hist_corr=0.9984; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,POSSIBLE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-cobra_003.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/indian-cobra_003.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.243902,0.999734,0.997535,0.999925,78,69,0.884615,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2439; pixel_corr=0.9997; SSIM=0.9975; hist_corr=0.9999; ORB_good=78; ORB_inliers=69; ORB_inlier_ratio=0.8846,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/INDIAN-COBRA_004.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/INDIAN-COBRA_004.jpg,Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.329333,0.998348,0.996126,0.990485,43,43,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.3293; pixel_corr=0.9983; SSIM=0.9961; hist_corr=0.9905; ORB_good=43; ORB_inliers=43; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-snake-spectacled-cobra-naja-naja-hood-open-rear-back-rearview-ce8pwr.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/indian-snake-spectacled-cobra-naja-naja-hood-open-rear-back-rearview-ce8pwr.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.304688,0.999311,0.997617,0.998267,46,45,0.978261,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3047; pixel_corr=0.9993; SSIM=0.9976; hist_corr=0.9983; ORB_good=46; ORB_inliers=45; ORB_inlier_ratio=0.9783,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/indian-spectacled-cobra-close-up-c568dh.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/indian-spectacled-cobra-close-up-c568dh.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.285714,0.999609,0.997068,0.999158,134,132,0.985075,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2857; pixel_corr=0.9996; SSIM=0.9971; hist_corr=0.9992; ORB_good=134; ORB_inliers=132; ORB_inlier_ratio=0.9851,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Indian_cobra.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Indian_cobra.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.335938,0.999421,0.998077,0.998124,57,55,0.964912,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3359; pixel_corr=0.9994; SSIM=0.9981; hist_corr=0.9981; ORB_good=57; ORB_inliers=55; ORB_inlier_ratio=0.9649,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Indiancobra.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Indiancobra.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.284,0.999808,0.997023,0.996486,150,146,0.973333,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2840; pixel_corr=0.9998; SSIM=0.9970; hist_corr=0.9965; ORB_good=150; ORB_inliers=146; ORB_inlier_ratio=0.9733,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/jrr-80436-reptiles-snakes-cobra-indian-spectacled-cobra-naja-naja-CE8PX4.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/jrr-80436-reptiles-snakes-cobra-indian-spectacled-cobra-naja-naja-CE8PX4.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.256154,0.999721,0.997992,0.998857,59,59,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2562; pixel_corr=0.9997; SSIM=0.9980; hist_corr=0.9989; ORB_good=59; ORB_inliers=59; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Kanha-426_Spectacled-Cobra.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Kanha-426_Spectacled-Cobra.jpg,Venomous_Snake,TRAIN,0,2,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4,0.997932,0.991714,0.988607,7,7,1.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=2; aHash=0; aspect_delta=0.4000; pixel_corr=0.9979; SSIM=0.9917; hist_corr=0.9886; ORB_good=7; ORB_inliers=7; ORB_inlier_ratio=1.0000,POSSIBLE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/king-cobra-catching-and-feeding-on-indian-cobra.jpg,Spectacled Cobra,Venomous,validation/Venomous_Snake/king-cobra-catching-and-feeding-on-indian-cobra.jpg,Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.331818,0.999365,0.99736,0.999121,46,36,0.782609,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3318; pixel_corr=0.9994; SSIM=0.9974; hist_corr=0.9991; ORB_good=46; ORB_inliers=36; ORB_inlier_ratio=0.7826,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/L0017_3.jpg,Spectacled Cobra,Venomous,validation/Venomous_Snake/L0017_3.jpg,Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.331186,0.999824,0.996553,0.999446,35,29,0.828571,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3312; pixel_corr=0.9998; SSIM=0.9966; hist_corr=0.9994; ORB_good=35; ORB_inliers=29; ORB_inlier_ratio=0.8286,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/maxresdefault.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/maxresdefault (4).jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999137,0.996672,0.999656,43,43,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9991; SSIM=0.9967; hist_corr=0.9997; ORB_good=43; ORB_inliers=43; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/maxresdefault_004.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/maxresdefault_004.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999943,0.998141,0.999547,22,17,0.772727,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9999; SSIM=0.9981; hist_corr=0.9995; ORB_good=22; ORB_inliers=17; ORB_inlier_ratio=0.7727,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/maxresdefault_006.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/maxresdefault_006 (3).jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999513,0.997675,0.998339,3,0,0.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9995; SSIM=0.9977; hist_corr=0.9983; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,POSSIBLE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/maxresdefault_007.jpg,Spectacled Cobra,Venomous,validation/Venomous_Snake/maxresdefault_007 (3).jpg,Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999874,0.997912,0.999673,20,17,0.85,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9999; SSIM=0.9979; hist_corr=0.9997; ORB_good=20; ORB_inliers=17; ORB_inlier_ratio=0.8500,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja naja1.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja naja1.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.33125,0.999443,0.995966,0.999491,54,47,0.87037,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3312; pixel_corr=0.9994; SSIM=0.9960; hist_corr=0.9995; ORB_good=54; ORB_inliers=47; ORB_inlier_ratio=0.8704,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja-naja-03000026811_01.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja-naja-03000026811_01.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.039286,0.999758,0.998185,0.999644,362,362,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.0393; pixel_corr=0.9998; SSIM=0.9982; hist_corr=0.9996; ORB_good=362; ORB_inliers=362; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja-naja-03000033195_01.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja-naja-03000033195_01.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.164286,0.999733,0.99776,0.999758,270,270,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.1643; pixel_corr=0.9997; SSIM=0.9978; hist_corr=0.9998; ORB_good=270; ORB_inliers=270; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja-naja-1-Spectacled-cobra.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja-naja-1-Spectacled-cobra.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,26,0.373356,0.063889,0.065374,0.998444,4,4,1.0,MANUAL_REVIEW,pHash=0; dHash=0; aHash=26; aspect_delta=0.3734; pixel_corr=0.0639; SSIM=0.0654; hist_corr=0.9984; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,POSSIBLE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja-naja-2-Spectacled-cobra-Copy.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja-naja-2-Spectacled-cobra-Copy.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,29,0.358893,-0.0065,0.05574,0.99835,11,10,0.909091,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=29; aspect_delta=0.3589; pixel_corr=-0.0065; SSIM=0.0557; hist_corr=0.9984; ORB_good=11; ORB_inliers=10; ORB_inlier_ratio=0.9091,POSSIBLE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja-naja-3-Spectacled-cobra-1170x455.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja-naja-3-Spectacled-cobra-1170x455.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.611111,0.998681,0.996896,0.99916,3,0,0.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.6111; pixel_corr=0.9987; SSIM=0.9969; hist_corr=0.9992; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,POSSIBLE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja-naja-4-Spectacled-cobra.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja-naja-4-Spectacled-cobra.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.333333,0.999334,0.997468,0.999499,4,4,1.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3333; pixel_corr=0.9993; SSIM=0.9975; hist_corr=0.9995; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,POSSIBLE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja-naja-5-Spectacled-cobra.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja-naja-5-Spectacled-cobra.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.390385,0.999126,0.996969,0.999438,5,4,0.8,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3904; pixel_corr=0.9991; SSIM=0.9970; hist_corr=0.9994; ORB_good=5; ORB_inliers=4; ORB_inlier_ratio=0.8000,POSSIBLE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja-naja-Saleem-Hameed-e1442201686504.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja-naja-Saleem-Hameed-e1442201686504.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.474012,0.999781,0.996472,0.99985,17,11,0.647059,LIKELY_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4740; pixel_corr=0.9998; SSIM=0.9965; hist_corr=0.9999; ORB_good=17; ORB_inliers=11; ORB_inlier_ratio=0.6471,POSSIBLE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja_naja2.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja_naja2.jpg,Venomous_Snake,TRAIN,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.339093,0.999741,0.997112,0.999895,82,76,0.926829,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=0; aspect_delta=0.3391; pixel_corr=0.9997; SSIM=0.9971; hist_corr=0.9999; ORB_good=82; ORB_inliers=76; ORB_inlier_ratio=0.9268,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Naja_naja3.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Naja_naja3.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.339048,0.999515,0.998251,0.999215,24,22,0.916667,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3390; pixel_corr=0.9995; SSIM=0.9983; hist_corr=0.9992; ORB_good=24; ORB_inliers=22; ORB_inlier_ratio=0.9167,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/naja_naja_2.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/naja_naja_2.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.29375,0.999601,0.997399,0.999571,93,86,0.924731,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2938; pixel_corr=0.9996; SSIM=0.9974; hist_corr=0.9996; ORB_good=93; ORB_inliers=86; ORB_inlier_ratio=0.9247,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/Najanaja5.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/Najanaja5.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999749,0.997248,0.999825,155,139,0.896774,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9997; SSIM=0.9972; hist_corr=0.9998; ORB_good=155; ORB_inliers=139; ORB_inlier_ratio=0.8968,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/ni_2015_63_3_300_158155_f8.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/ni_2015_63_3_300_158155_f8.jpg,Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.226576,0.999713,0.995408,0.999475,152,148,0.973684,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.2266; pixel_corr=0.9997; SSIM=0.9954; hist_corr=0.9995; ORB_good=152; ORB_inliers=148; ORB_inlier_ratio=0.9737,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/poor-lower-caste-indian-boy-begging-with-spectacled-cobra-on-an-india-bxxhx3.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/poor-lower-caste-indian-boy-begging-with-spectacled-cobra-on-an-india-bxxhx3.jpg,Venomous_Snake,TRAIN,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.359259,0.999792,0.997848,0.999303,63,55,0.873016,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=0; aspect_delta=0.3593; pixel_corr=0.9998; SSIM=0.9978; hist_corr=0.9993; ORB_good=63; ORB_inliers=55; ORB_inlier_ratio=0.8730,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/poor-lower-caste-indian-girl-begging-with-spectacled-cobra-on-an-india-bxxhxd.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/poor-lower-caste-indian-girl-begging-with-spectacled-cobra-on-an-india-bxxhxd.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.359259,0.999812,0.997542,0.99955,89,84,0.94382,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3593; pixel_corr=0.9998; SSIM=0.9975; hist_corr=0.9996; ORB_good=89; ORB_inliers=84; ORB_inlier_ratio=0.9438,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Spectacled Cobra/rsz_rare_indian_spectacled_cobra_caught_with_vestigial_‘legs’_in_telangana__video_3.jpg,Spectacled Cobra,Venomous,train/Venomous_Snake/rsz_rare_indian_spectacled_cobra_caught_with_vestigial_ΓÇÿlegsΓÇÖ_in_telangana__video_3.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.333333,0.999664,0.997643,0.999707,91,88,0.967033,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3333; pixel_corr=0.9997; SSIM=0.9976; hist_corr=0.9997; ORB_good=91; ORB_inliers=88; ORB_inlier_ratio=0.9670,HIGH_CONFIDENCE_NEAR_DUPLICATE
