relative_path,filename,extension,parent_label,species_label,intended_model_class,width,height,channels_or_mode,file_size_bytes,sha256,perceptual_hash,dhash,readable,exact_duplicate_group,near_duplicate_group,source_group_id,existing_dataset_match,existing_split_match,label_conflict,provenance_status,audit_status,review_reason,image_format,aspect_ratio,integrity_error,truncated_warning
Venomous/Saw-scaled Viper/maxresdefault_002.jpg,maxresdefault_002.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1946,1461,RGB,335619,c85af7d3680324621380060a50bf07b020542355a1a07b8687b34ff93722b423,8f3624c99935ce1b,7e356d9e79e35e73,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.331964,,False
Venomous/Saw-scaled Viper/maxresdefault_003.jpg,maxresdefault_003.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1500,947,RGB,229014,02a8ea5641d146f7779318820761fbf3478c2dc4d8460c295020ae18139a8544,95d463842ecb3c3e,d4d43ad934b6d908,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.583949,,False
Venomous/Saw-scaled Viper/maxresdefault_006.jpg,maxresdefault_006.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1920,1080,RGB,282081,09011c9a99ab0594c1aac739252a091a37dc82d64823d87bf45fc51e83eeb505,f5bc720e8370d531,1e3632e263760c88,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.777778,,False
Venomous/Saw-scaled Viper/maxresdefault_007.jpg,maxresdefault_007.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1280,720,RGB,57018,76b2bf7d0863656fd6b18266cc90e6bd2e1d23348d6cc7af465448cdb0b74583,942241dd6ccfb8b6,9e9c0d263c3030f0,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.777778,,False
Venomous/Saw-scaled Viper/maxresdefault_008.jpg,maxresdefault_008.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1280,720,RGB,76176,d0bfb7d9c0fc6a655e3a9869c495e142050416dff2927406acb09e510c591e96,c6707ab5d12a956c,080184c1667061f0,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.777778,,False
Venomous/Saw-scaled Viper/maxresdefault_009.jpg,maxresdefault_009.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1280,720,RGB,156642,ad17979685b645d1ad2972c0f363951af5e9db1ef058661f6e9f13ebd7ec1dfa,a8a1974ba6a0f3ec,eef29f87a71bb76c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.777778,,False
Venomous/Saw-scaled Viper/Oman-saw-scaled-viper-flicking-tongue.jpg,Oman-saw-scaled-viper-flicking-tongue.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,650,435,RGB,123067,6e5cecb437da33a74e5f804c8019612122c6d44a0040470a4de426164e85e16d,e9169669839e2ea3,3238f5aadb1392db,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.494253,,False
Venomous/Saw-scaled Viper/Oman-saw-scaled-viper.jpg,Oman-saw-scaled-viper.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,650,435,RGB,83886,fde016ad5df9a002f0ccbca90d33ce0f219c23125af557efe2bc8772c642db06,8af2b76895656193,99a9dbb2b1a3e3de,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.494253,,False
Venomous/Saw-scaled Viper/Saw Scaled Viper Echis_carinatus.jpg,Saw Scaled Viper Echis_carinatus.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,610,402,RGB,68566,1e517525f6b373bfce9479f4b0b7f97a145a71b12636da570dffbfe1cc86abdb,f33984e6d8d1c0ce,1e7f191809cccce1,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.517413,,False
Venomous/Saw-scaled Viper/saw scaled viper.gif,saw scaled viper.gif,.gif,Venomous,Saw-scaled Viper,Venomous_Snake,440,423,P,145256,d8d6d90563e2551a88e56e18b94bf0913bd7928382cb85f284096f855b6b2d6a,e3976bd01cea98c1,674e5b34b4898303,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,GIF,1.040189,,False
Venomous/Saw-scaled Viper/Saw Scaled Viper.jpg,Saw Scaled Viper.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,400,272,RGB,58107,62d2545d99325110fb71316150376dc12389ea0834aafbe17d0fcfa346eecd27,a5b39e4b692d4564,daccce8ad3d1b634,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.470588,,False
Venomous/Saw-scaled Viper/saw-scale-viper-h.jpg,saw-scale-viper-h.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,520,358,RGB,45764,899cd780c5c645e81f687bb9aea4fd7f13628fd2ec469e92ab5e2786d067bc78,e31763915570d6c3,ce5b2c34928981c3,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.452514,,False
Venomous/Saw-scaled Viper/saw-scale-viper.jpg,saw-scale-viper.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,240,126,RGB,14627,00a7fc9fbb263864a718d8e3c1b82d9d183a88ca99ac650d046f152b118602dd,818a1ee16f36eaac,d3d1bdcac2d19c36,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.904762,,False
Venomous/Saw-scaled Viper/saw-scaled VIPER.jpg,saw-scaled VIPER.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,549,800,RGB,238443,a18b7429dea01f361051604b871d748b868b130de3d28a7a6efe91c057dd15dd,b30dc6f2d6390969,6e0e131f0c0b0e4c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.68625,,False
Venomous/Saw-scaled Viper/Saw-scaled Viper_002.jpg,Saw-scaled Viper_002.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,2592,1944,RGB,2881324,65f5d790876073d63e6643a797c6a69f07fcabbf23ba16f46fb72a8f847756b5,c92aba3ca6e3c09d,3353d2535291d358,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.333333,,False
Venomous/Saw-scaled Viper/saw-scaled-pit-viper-16799779.jpg,saw-scaled-pit-viper-16799779.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,400,300,RGB,101343,702a6322ef72812848bddfd6fd86e1a489262171b87b1ab9d40dbf1ba8a8d0fd,f6d4c2c70f996134,5b0c962726461919,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Venomous/Saw-scaled Viper/saw-scaled-pit-viper-16799779_001.jpg,saw-scaled-pit-viper-16799779_001.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1300,1065,RGB,354124,283bd6f68b8fca06c279ce15b4abe9fdc2a0cfd30329fd46875a3c6086f50914,f6748b438f598172,6b0c1e26065e19d9,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.220657,,False
Venomous/Saw-scaled Viper/saw-scaled-viper--echis-carinatus.jpg,saw-scaled-viper--echis-carinatus.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,571,372,RGB,92293,6f23465b60bb80958b56e7a5d4619e73cc7fe0159ffcbaccf878056371e72ed5,be4fc1b48e13544d,65c6912927ac9ce1,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.534946,,False
Venomous/Saw-scaled Viper/Saw-scaled-Viper-02 copy-S.jpg,Saw-scaled-Viper-02 copy-S.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,400,267,RGB,66598,4b22fda2a91292b2470a34872c6c6cd6edad819b9964dda5efab684dd94656e6,edc3b41c8a65599a,ee1c134329371733,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.498127,,False
Venomous/Saw-scaled Viper/Saw-scaled-Viper-03 copy-X2.jpg,Saw-scaled-Viper-03 copy-X2.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1280,854,RGB,536667,df62c975a7860b5f1175c45dd276f13733e602e913c842332b9ff900e491ecb5,a3ce9c95b1bf8828,b4c3cb4ecf542a9a,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.498829,,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper-1 copy-X2.jpg,Saw-Scaled-Viper-1 copy-X2.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1280,853,RGB,396777,3573bf01367d03397eb328f76cc2804cccd2972a136366370c4839c6f8619b16,9c9b77d8bdc08192,3839e5b273b0a42e,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.500586,,False
Venomous/Saw-scaled Viper/SAW-SCALED-VIPER-5.jpg,SAW-SCALED-VIPER-5.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,800,540,RGB,215067,3bdcb9f08e156b79b469454d944feda22c9160aae18a0c5c3977c9cef39a868f,e2e19742f92ea83a,c6840f8b9bc16c68,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.481481,,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper-Bhavya-Joshi-Flickr.jpg,Saw-Scaled-Viper-Bhavya-Joshi-Flickr.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,704,414,RGB,61039,bad0275796f0dc61bd23e3f8a90fa3398307059e3d3c5192775d10a08d4ad27b,e61f393101e65cf2,030025c4c4868784,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.700483,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-common-wilderness-goa-E461GP.jpg,saw-scaled-viper-echis-carinatus-common-wilderness-goa-E461GP.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1300,956,RGB,289689,e37f3097596d3f5bf87d52f33002951122b930bd6a05229dd7c2421bb1cbc9a8,94832ba65ebe649a,e5da90a2a2b41544,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.359833,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-echis-carinatus-is-a-venomous-viper-ax095m.jpg,saw-scaled-viper-echis-carinatus-echis-carinatus-is-a-venomous-viper-ax095m.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,640,448,RGB,175927,7a0bd89680f26476bd82b968489229ebd6a5a2aef2ca7f0b058a5403c690579f,b52dd134be52884f,96d2eb7d25959876,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.428571,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-in-creek-tamil-nadu-south-india-EPD0HY.jpg,saw-scaled-viper-echis-carinatus-in-creek-tamil-nadu-south-india-EPD0HY.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1300,952,RGB,217254,d2fe57fe9739b8d7e78bb100c6914c87cc46182ade1792fc1a3b67ac4edc6909,d25a7dac87c65229,313169e8eb84c74b,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.365546,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-specimen-from-maharashtra-india-H9ET2H.jpg,saw-scaled-viper-echis-carinatus-specimen-from-maharashtra-india-H9ET2H.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1300,946,RGB,340074,8023f3b4fda9f84f8e9a19881572be2fed475484b66faed008f4b29a974d1c30,aacdd1864293cf78,c893234da32a1813,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.374207,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-venomous-common-C690MR.jpg,saw-scaled-viper-echis-carinatus-venomous-common-C690MR.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1300,956,RGB,336984,0ae68cbe85dddaa99a3a3fd40e4fae2e4802ede3bbd3a1808c1b1b5513a4352b,cf859292589f636a,f96662722b6a7565,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.359833,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-venomous-H9ERFT.jpg,saw-scaled-viper-echis-carinatus-venomous-H9ERFT.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1300,956,RGB,252998,a0b0fbaa92a7ea6a7a641ee8f83bc6a5eeb4178ec1f79d0db171eeb8e3d9c2d3,8d2570986f947e9a,c6aa2b767335bc4d,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.359833,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-omanensis-38054928.jpg,saw-scaled-viper-echis-omanensis-38054928.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1300,953,RGB,120173,2152b243e3b521d0c14e411e7da6982160d81a47b52d676943e2c2664f19a6ec,8e5570389727db1c,ca26e0e270b967f5,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.364113,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-face-1400-AT-10-980x735.jpg,saw-scaled-viper-face-1400-AT-10-980x735.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,980,735,RGB,97981,37e0b76ffbd7cbba072e3b7b865b6255c06aafeef0aa43b190eaa861a1b7b3ae,b9b2a31bcc7303cc,0edcdd31335b0fb2,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-b5gwpw.jpg,saw-scaled-viper-in-habitat-b5gwpw.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,450,320,RGB,33927,0332c86fd90ca0ecc1d3f5c0e2d91f038ab8b48aa2003c8f428d51c9d8dd3045,867ff450d80aba4b,084e6771e1e5e5c7,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.40625,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-b5gwtf.jpg,saw-scaled-viper-in-habitat-b5gwtf.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,640,447,RGB,132229,51af96ea2f8513282c2adef304b29f47652a60f7d8c7228f92b328c2e67bfb63,ca5dfc638319e40b,5331a2d9c995b18d,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.431767,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-B5GWTF_001.jpg,saw-scaled-viper-in-habitat-B5GWTF_001.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1300,956,RGB,261257,725ee6430cc192c9bdb59bd519116c0cf1e9ecc1d2a874b963d2e125ceda9051,cadd7d21439b7422,533132e9c995b14f,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.359833,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-b5h4en.jpg,saw-scaled-viper-in-habitat-b5h4en.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,640,447,RGB,36374,4fc1b33750858d01a82d8cf0ba5c526924135c1baace0b6cfc46c513b49bc9cd,c248b6389d5ef638,61c9e1e2930d0d0f,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.431767,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-b5h4fd.jpg,saw-scaled-viper-in-habitat-b5h4fd.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,347,540,RGB,50075,7a33b540f4e243c4381df9c10ea05e03894381c0dc2f62f5136e825509abfff8,bd7fdb42e044a01b,c13a15c6c3d9a596,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.642593,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-b5h4gj.jpg,saw-scaled-viper-in-habitat-b5h4gj.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,640,447,RGB,73440,794c7e0e82c6e17d68ec3548ac52be21127926529d70862db5ac71b99ffa1fee,d3669602a43fe725,cccc5b9b99d97ab8,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.431767,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-fact8x.jpg,saw-scaled-viper-in-habitat-fact8x.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,640,447,RGB,139315,82e6be8c37ae60f5663e5e2969413629ca6a67c3b18c50bf14e3962fb50691bb,ff0ae83d896d8740,53196c547c2c1609,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.431767,,False
Venomous/Saw-scaled Viper/saw-scaled-viper-saw-scaled-adder-echis-carinatus-one-of-the-most-ebn5em.jpg,saw-scaled-viper-saw-scaled-adder-echis-carinatus-one-of-the-most-ebn5em.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,450,316,RGB,60332,8b1aeabf38f6b6b2f8c675233eee16b90e6441a9037c84aea031b0fa27a581fc,ed608c34e23df970,97870b0b0d026601,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.424051,,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper.jpg,Saw-Scaled-Viper.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,447,336,RGB,41518,64d7a9e9e2a3a3c6180db5076f3f3fe77bb873113eb43fed2edda1f3e514eff0,94b96a25e9cf9618,2d99bc5a9466d5a5,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.330357,,False
Venomous/Saw-scaled Viper/Saw-Scaled-viper1.jpg,Saw-Scaled-viper1.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,600,350,RGB,98366,250f048152f994730d01532dde78cb59c3210808bb4ba446f0af61295d885faf,a3f7cc080d6e946b,e04c8c0fdb9dcbd7,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.714286,,False
Venomous/Saw-scaled Viper/Saw-scaled-viper_003.jpg,Saw-scaled-viper_003.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,300,292,RGB,34378,e15751e30481abbcfcdde8f89ae407fb5474e3100d3fd61ff8b1d53bacb5102d,b4f296c13bc87236,cc8e0d371f8ba65c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.027397,,False
Venomous/Saw-scaled Viper/Saw-scaled-viper_004.jpg,Saw-scaled-viper_004.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,588,392,RGB,47310,34058b4f7cb64eebfd5722e17655c30cefbcbee9317fccf84298c57710719689,c3947ce3771b4262,40a6727ac8c37108,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.5,,False
Venomous/Saw-scaled Viper/Saw-scaled-viper_005.jpg,Saw-scaled-viper_005.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,650,506,RGB,143375,1df5160721cbdb0ca5b93c7a6bec6d5045ce21fd3f8eefbd6d0545aa46d14c22,88d7f50ec13ec368,cc325bebb96934d2,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.284585,,False
Venomous/Saw-scaled Viper/saw-scaled-viper_006.jpg,saw-scaled-viper_006.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,580,329,RGB,38113,b575b3809fde482e0527181e1d32bfdb53e6f8e3d681d0aeeba9debdf6880f82,8cc79e6252aae6a3,ad766b918ea7d534,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.762918,,False
Venomous/Saw-scaled Viper/saw-scaled-viper_007.jpg,saw-scaled-viper_007.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,495,347,RGB,43273,d892f91101528dcd4b810ca6d3e6019ee89161d2fb97d09c42a32d2a6eb40d5c,9265473e1cf33986,e0cdd91e2c39c8f0,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.426513,,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper_008.jpg,Saw-Scaled-Viper_008.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,425,284,RGB,21564,e06bff95a3904143031bf41320df66d65f6de4e50d5a703735211731832a910e,ea67959887c258a7,380f0d011331b968,True,,NEAR0005,NEAR0005,True,TRAIN,True,NOT VERIFIED,DUPLICATE_REVIEW,perceptual near-duplicate candidate within new dataset,JPEG,1.496479,,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper_009.jpg,Saw-Scaled-Viper_009.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,644,426,RGB,55118,7153d7c11d93931284186400e4ecdacae0ee5e55f6b2310f9c0bdf85c06530fd,adb3c661cbcc9186,ae0c2c33069666c4,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.511737,,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper_010.jpg,Saw-Scaled-Viper_010.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,335,223,RGB,40542,a5a8516304a749274bbd00e90c94947848f0a86e7c74cb5af1b1d5d79cc8211f,fd02b224cd33ec99,8c1d703232169a32,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.502242,,False
Venomous/Saw-scaled Viper/Saw-scaled-Viper_011.jpg,Saw-scaled-Viper_011.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1000,725,RGB,442195,28f465e099a1c0c572e22f1a299edb1558ce4b9a3650ddd3c1fbe1654c4735b4,af4bc07af01cc696,114365571f0d37a6,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.37931,,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper_012.jpg,Saw-Scaled-Viper_012.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,757,386,RGB,65294,b10936ff9e34c7b7d84dab18278a42b2a2e04e02d02e0f8b4a164c1be2445a70,fd07c23c8f6198c6,c040a053263b8be2,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.96114,,False
Venomous/Saw-scaled Viper/saw-scaled-viper_013.jpg,saw-scaled-viper_013.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,1077,735,RGB,209360,220b770e978aae2b51f8374deaa896d95157160ef0f62e33b6dbc6380e27b855,998b763cc861956e,b379c2f2b33e1e47,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.465306,,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper_014.jpg,Saw-Scaled-Viper_014.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,400,350,RGB,146971,e1528864c7a6a7f494073ca3a778d8b392ed79b034426d0e18b62a78063935b5,c83d262f05c8fbe8,221499f0d0d1a1c0,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.142857,,False
Venomous/Saw-scaled Viper/saw-scaled-viper_015.jpg,saw-scaled-viper_015.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,600,450,RGB,35035,beb08bd2578df7a1e853fdfaba2ad13adf11f3e2d9b98bc8a15a4f96afd4a02d,bff8f680c306d807,9d0e1f4d52b7465d,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.333333,,False
Venomous/Saw-scaled Viper/saw-scaled-viper_65_448060a.jpg,saw-scaled-viper_65_448060a.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,650,400,RGB,77166,f91db83126a71d1c7d26fd6ca78e332cbb7d4fb57dfbec13c5c5a6b760ff5e0f,a54db6c43d4b5692,66969dd296e4db2d,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.625,,False
Venomous/Saw-scaled Viper/saw-scaled-vipers-echis-carinatus-waiting-to-be-milked-for-their-venom-BBTTHP.jpg,saw-scaled-vipers-echis-carinatus-waiting-to-be-milked-for-their-venom-BBTTHP.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,881,1390,RGB,189049,e32292e693982f29385cce1de0f932a8647bcb82220f2ca2b2e5b9f85de0774b,9649393e61936d1b,78f0f8c8ec7c7c58,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.633813,,False
Venomous/Saw-scaled Viper/Saw-scaled_Viper_(Echis_carinatus)_Photographed_By_Shantanu_Kuveskar.jpg,Saw-scaled_Viper_(Echis_carinatus)_Photographed_By_Shantanu_Kuveskar.jpg,.jpg,Venomous,Saw-scaled Viper,Venomous_Snake,800,600,RGB,398371,d4645dfe62457485cf85a0ff725ace1b0de63602b71bd350e81d973594c5c54b,836dcf327941b607,4b61e3d3ddaded4b,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
